['0.0116:-0.0031:0.0046', '0.0039:-0.0066:0.0021', '0.0045:-0.0071:0.002', '0.0032:0.0118:0.0029', '0.0033:0.0121:0.0015', '0.0046:-0.0216:0.0004', '0.0022:0.0138:0.0004', '0.0082:-0.0047:0.0047', '0.0019:0.0056:0.007', '0.0065:0.0029:0.0037']['2:3:1', '2:2:1']
['0.0039:-0.0066:0.0021', '0.0045:-0.0071:0.002', '0.0032:0.0118:0.0029', '0.0033:0.0121:0.0015', '0.0046:-0.0216:0.0004', '0.0022:0.0138:0.0004', '0.0082:-0.0047:0.0047', '0.0019:0.0056:0.007', '0.0065:0.0029:0.0037', '0.0003:0.0153:0.0076']['2:2:1', '0:3:2']
['0.0045:-0.0071:0.002', '0.0032:0.0118:0.0029', '0.0033:0.0121:0.0015', '0.0046:-0.0216:0.0004', '0.0022:0.0138:0.0004', '0.0082:-0.0047:0.0047', '0.0019:0.0056:0.007', '0.0065:0.0029:0.0037', '0.0003:0.0153:0.0076', '0.0156:0.001:0.001']['0:3:2', '2:3:2']
['0.0032:0.0118:0.0029', '0.0033:0.0121:0.0015', '0.0046:-0.0216:0.0004', '0.0022:0.0138:0.0004', '0.0082:-0.0047:0.0047', '0.0019:0.0056:0.007', '0.0065:0.0029:0.0037', '0.0003:0.0153:0.0076', '0.0156:0.001:0.001', '0.0046:0.0098:0.0003']['2:3:2', '2:-3:2']
['0.0033:0.0121:0.0015', '0.0046:-0.0216:0.0004', '0.0022:0.0138:0.0004', '0.0082:-0.0047:0.0047', '0.0019:0.0056:0.007', '0.0065:0.0029:0.0037', '0.0003:0.0153:0.0076', '0.0156:0.001:0.001', '0.0046:0.0098:0.0003', '0.0008:0.0001:0.0108']['2:-3:2', '2:3:1']
['0.0046:-0.0216:0.0004', '0.0022:0.0138:0.0004', '0.0082:-0.0047:0.0047', '0.0019:0.0056:0.007', '0.0065:0.0029:0.0037', '0.0003:0.0153:0.0076', '0.0156:0.001:0.001', '0.0046:0.0098:0.0003', '0.0008:0.0001:0.0108', '0.0014:-0.0069:0.0013']['2:3:1', '1:3:2']
['0.0022:0.0138:0.0004', '0.0082:-0.0047:0.0047', '0.0019:0.0056:0.007', '0.0065:0.0029:0.0037', '0.0003:0.0153:0.0076', '0.0156:0.001:0.001', '0.0046:0.0098:0.0003', '0.0008:0.0001:0.0108', '0.0014:-0.0069:0.0013', '0.0032:0.011:0.0071']['1:3:2', '2:3:2']
['0.0082:-0.0047:0.0047', '0.0019:0.0056:0.007', '0.0065:0.0029:0.0037', '0.0003:0.0153:0.0076', '0.0156:0.001:0.001', '0.0046:0.0098:0.0003', '0.0008:0.0001:0.0108', '0.0014:-0.0069:0.0013', '0.0032:0.011:0.0071', '0.0055:0.0022:0.0027']['2:3:2', '2:-2:2']
['0.0019:0.0056:0.007', '0.0065:0.0029:0.0037', '0.0003:0.0153:0.0076', '0.0156:0.001:0.001', '0.0046:0.0098:0.0003', '0.0008:0.0001:0.0108', '0.0014:-0.0069:0.0013', '0.0032:0.011:0.0071', '0.0055:0.0022:0.0027', '0.0019:0.0028:0.0053']['2:-2:2', '2:3:1']
['0.0065:0.0029:0.0037', '0.0003:0.0153:0.0076', '0.0156:0.001:0.001', '0.0046:0.0098:0.0003', '0.0008:0.0001:0.0108', '0.0014:-0.0069:0.0013', '0.0032:0.011:0.0071', '0.0055:0.0022:0.0027', '0.0019:0.0028:0.0053', '0.0074:-0.007:0.0012']['2:3:1', '2:-3:2']
['0.0003:0.0153:0.0076', '0.0156:0.001:0.001', '0.0046:0.0098:0.0003', '0.0008:0.0001:0.0108', '0.0014:-0.0069:0.0013', '0.0032:0.011:0.0071', '0.0055:0.0022:0.0027', '0.0019:0.0028:0.0053', '0.0074:-0.007:0.0012', '0.0018:-0.0162:0.0025']['2:-3:2', '2:2:2']
['0.0156:0.001:0.001', '0.0046:0.0098:0.0003', '0.0008:0.0001:0.0108', '0.0014:-0.0069:0.0013', '0.0032:0.011:0.0071', '0.0055:0.0022:0.0027', '0.0019:0.0028:0.0053', '0.0074:-0.007:0.0012', '0.0018:-0.0162:0.0025', '0.0059:-0.0058:0.0009']['2:2:2', '2:2:1']
['0.0046:0.0098:0.0003', '0.0008:0.0001:0.0108', '0.0014:-0.0069:0.0013', '0.0032:0.011:0.0071', '0.0055:0.0022:0.0027', '0.0019:0.0028:0.0053', '0.0074:-0.007:0.0012', '0.0018:-0.0162:0.0025', '0.0059:-0.0058:0.0009', '0.0057:-0.0002:0.0096']['2:2:1', '2:3:0']
['0.0008:0.0001:0.0108', '0.0014:-0.0069:0.0013', '0.0032:0.011:0.0071', '0.0055:0.0022:0.0027', '0.0019:0.0028:0.0053', '0.0074:-0.007:0.0012', '0.0018:-0.0162:0.0025', '0.0059:-0.0058:0.0009', '0.0057:-0.0002:0.0096', '0.0026:-0.0059:0.0028']['2:3:0', '1:3:2']
['0.0014:-0.0069:0.0013', '0.0032:0.011:0.0071', '0.0055:0.0022:0.0027', '0.0019:0.0028:0.0053', '0.0074:-0.007:0.0012', '0.0018:-0.0162:0.0025', '0.0059:-0.0058:0.0009', '0.0057:-0.0002:0.0096', '0.0026:-0.0059:0.0028', '0.0027:-0.0043:0.0026']['1:3:2', '2:3:2']
['0.0032:0.011:0.0071', '0.0055:0.0022:0.0027', '0.0019:0.0028:0.0053', '0.0074:-0.007:0.0012', '0.0018:-0.0162:0.0025', '0.0059:-0.0058:0.0009', '0.0057:-0.0002:0.0096', '0.0026:-0.0059:0.0028', '0.0027:-0.0043:0.0026', '0.0034:0.0042:0.0012']['2:3:2', '0:-3:2']
['0.0055:0.0022:0.0027', '0.0019:0.0028:0.0053', '0.0074:-0.007:0.0012', '0.0018:-0.0162:0.0025', '0.0059:-0.0058:0.0009', '0.0057:-0.0002:0.0096', '0.0026:-0.0059:0.0028', '0.0027:-0.0043:0.0026', '0.0034:0.0042:0.0012', '0.0049:0.0159:0.0036']['0:-3:2', '2:-3:1']
['0.0019:0.0028:0.0053', '0.0074:-0.007:0.0012', '0.0018:-0.0162:0.0025', '0.0059:-0.0058:0.0009', '0.0057:-0.0002:0.0096', '0.0026:-0.0059:0.0028', '0.0027:-0.0043:0.0026', '0.0034:0.0042:0.0012', '0.0049:0.0159:0.0036', '0.006:0.0019:0.0036']['2:-3:1', '1:3:2']
['0.0074:-0.007:0.0012', '0.0018:-0.0162:0.0025', '0.0059:-0.0058:0.0009', '0.0057:-0.0002:0.0096', '0.0026:-0.0059:0.0028', '0.0027:-0.0043:0.0026', '0.0034:0.0042:0.0012', '0.0049:0.0159:0.0036', '0.006:0.0019:0.0036', '0.0009:0.0081:0.0005']['1:3:2', '2:3:2']
['0.0018:-0.0162:0.0025', '0.0059:-0.0058:0.0009', '0.0057:-0.0002:0.0096', '0.0026:-0.0059:0.0028', '0.0027:-0.0043:0.0026', '0.0034:0.0042:0.0012', '0.0049:0.0159:0.0036', '0.006:0.0019:0.0036', '0.0009:0.0081:0.0005', '0.0072:0.006:0.0005']['2:3:2', '2:-2:2']
['0.0059:-0.0058:0.0009', '0.0057:-0.0002:0.0096', '0.0026:-0.0059:0.0028', '0.0027:-0.0043:0.0026', '0.0034:0.0042:0.0012', '0.0049:0.0159:0.0036', '0.006:0.0019:0.0036', '0.0009:0.0081:0.0005', '0.0072:0.006:0.0005', '0.0045:0.0024:0.0005']['2:-2:2', '1:-3:2']
['0.0057:-0.0002:0.0096', '0.0026:-0.0059:0.0028', '0.0027:-0.0043:0.0026', '0.0034:0.0042:0.0012', '0.0049:0.0159:0.0036', '0.006:0.0019:0.0036', '0.0009:0.0081:0.0005', '0.0072:0.006:0.0005', '0.0045:0.0024:0.0005', '0.0002:0.0147:0.0065']['1:-3:2', '2:-3:2']
['0.0026:-0.0059:0.0028', '0.0027:-0.0043:0.0026', '0.0034:0.0042:0.0012', '0.0049:0.0159:0.0036', '0.006:0.0019:0.0036', '0.0009:0.0081:0.0005', '0.0072:0.006:0.0005', '0.0045:0.0024:0.0005', '0.0002:0.0147:0.0065', '0.0041:0.014:0.0072']['2:-3:2', '1:3:2']
['0.0027:-0.0043:0.0026', '0.0034:0.0042:0.0012', '0.0049:0.0159:0.0036', '0.006:0.0019:0.0036', '0.0009:0.0081:0.0005', '0.0072:0.006:0.0005', '0.0045:0.0024:0.0005', '0.0002:0.0147:0.0065', '0.0041:0.014:0.0072', '0.0091:-0.0097:0.0043']['1:3:2', '2:3:2']
['0.0034:0.0042:0.0012', '0.0049:0.0159:0.0036', '0.006:0.0019:0.0036', '0.0009:0.0081:0.0005', '0.0072:0.006:0.0005', '0.0045:0.0024:0.0005', '0.0002:0.0147:0.0065', '0.0041:0.014:0.0072', '0.0091:-0.0097:0.0043', '0.0061:0.0041:0.0014']['2:3:2', '2:-2:1']
['0.0049:0.0159:0.0036', '0.006:0.0019:0.0036', '0.0009:0.0081:0.0005', '0.0072:0.006:0.0005', '0.0045:0.0024:0.0005', '0.0002:0.0147:0.0065', '0.0041:0.014:0.0072', '0.0091:-0.0097:0.0043', '0.0061:0.0041:0.0014', '0.0019:0.0093:0.0077']['2:-2:1', '2:3:2']
['0.006:0.0019:0.0036', '0.0009:0.0081:0.0005', '0.0072:0.006:0.0005', '0.0045:0.0024:0.0005', '0.0002:0.0147:0.0065', '0.0041:0.014:0.0072', '0.0091:-0.0097:0.0043', '0.0061:0.0041:0.0014', '0.0019:0.0093:0.0077', '0.014:0.0063:0.0033']['2:3:2', '1:3:1']
['0.0009:0.0081:0.0005', '0.0072:0.006:0.0005', '0.0045:0.0024:0.0005', '0.0002:0.0147:0.0065', '0.0041:0.014:0.0072', '0.0091:-0.0097:0.0043', '0.0061:0.0041:0.0014', '0.0019:0.0093:0.0077', '0.014:0.0063:0.0033', '0.0094:-0.0022:0.0034']['1:3:1', '2:3:2']
['0.0072:0.006:0.0005', '0.0045:0.0024:0.0005', '0.0002:0.0147:0.0065', '0.0041:0.014:0.0072', '0.0091:-0.0097:0.0043', '0.0061:0.0041:0.0014', '0.0019:0.0093:0.0077', '0.014:0.0063:0.0033', '0.0094:-0.0022:0.0034', '0.0046:0.0096:0.0018']['2:3:2', '2:-3:2']
['0.0045:0.0024:0.0005', '0.0002:0.0147:0.0065', '0.0041:0.014:0.0072', '0.0091:-0.0097:0.0043', '0.0061:0.0041:0.0014', '0.0019:0.0093:0.0077', '0.014:0.0063:0.0033', '0.0094:-0.0022:0.0034', '0.0046:0.0096:0.0018', '0.002:-0.0146:0.004']['2:-3:2', '2:0:2']
['0.0002:0.0147:0.0065', '0.0041:0.014:0.0072', '0.0091:-0.0097:0.0043', '0.0061:0.0041:0.0014', '0.0019:0.0093:0.0077', '0.014:0.0063:0.0033', '0.0094:-0.0022:0.0034', '0.0046:0.0096:0.0018', '0.002:-0.0146:0.004', '0.0096:0.0022:0.0078']['2:0:2', '2:3:1']
['0.0041:0.014:0.0072', '0.0091:-0.0097:0.0043', '0.0061:0.0041:0.0014', '0.0019:0.0093:0.0077', '0.014:0.0063:0.0033', '0.0094:-0.0022:0.0034', '0.0046:0.0096:0.0018', '0.002:-0.0146:0.004', '0.0096:0.0022:0.0078', '0.0126:0.0031:0.0018']['2:3:1', '2:2:2']
['0.0091:-0.0097:0.0043', '0.0061:0.0041:0.0014', '0.0019:0.0093:0.0077', '0.014:0.0063:0.0033', '0.0094:-0.0022:0.0034', '0.0046:0.0096:0.0018', '0.002:-0.0146:0.004', '0.0096:0.0022:0.0078', '0.0126:0.0031:0.0018', '0.0046:0.0107:0.0002']['2:2:2', '1:3:1']
['0.0061:0.0041:0.0014', '0.0019:0.0093:0.0077', '0.014:0.0063:0.0033', '0.0094:-0.0022:0.0034', '0.0046:0.0096:0.0018', '0.002:-0.0146:0.004', '0.0096:0.0022:0.0078', '0.0126:0.0031:0.0018', '0.0046:0.0107:0.0002', '0.0012:0.0106:0.007']['1:3:1', '2:2:2']
['0.0019:0.0093:0.0077', '0.014:0.0063:0.0033', '0.0094:-0.0022:0.0034', '0.0046:0.0096:0.0018', '0.002:-0.0146:0.004', '0.0096:0.0022:0.0078', '0.0126:0.0031:0.0018', '0.0046:0.0107:0.0002', '0.0012:0.0106:0.007', '0.0048:0.0053:0.0056']['2:2:2', '1:-3:2']
['0.014:0.0063:0.0033', '0.0094:-0.0022:0.0034', '0.0046:0.0096:0.0018', '0.002:-0.0146:0.004', '0.0096:0.0022:0.0078', '0.0126:0.0031:0.0018', '0.0046:0.0107:0.0002', '0.0012:0.0106:0.007', '0.0048:0.0053:0.0056', '0.0001:-0.0141:0.002']['1:-3:2', '2:-3:1']
['0.0094:-0.0022:0.0034', '0.0046:0.0096:0.0018', '0.002:-0.0146:0.004', '0.0096:0.0022:0.0078', '0.0126:0.0031:0.0018', '0.0046:0.0107:0.0002', '0.0012:0.0106:0.007', '0.0048:0.0053:0.0056', '0.0001:-0.0141:0.002', '0.0032:-0.0166:0.0014']['2:-3:1', '2:3:2']
['0.0046:0.0096:0.0018', '0.002:-0.0146:0.004', '0.0096:0.0022:0.0078', '0.0126:0.0031:0.0018', '0.0046:0.0107:0.0002', '0.0012:0.0106:0.007', '0.0048:0.0053:0.0056', '0.0001:-0.0141:0.002', '0.0032:-0.0166:0.0014', '0.0006:0.0081:0.002']['2:3:2', '0:3:2']
['0.002:-0.0146:0.004', '0.0096:0.0022:0.0078', '0.0126:0.0031:0.0018', '0.0046:0.0107:0.0002', '0.0012:0.0106:0.007', '0.0048:0.0053:0.0056', '0.0001:-0.0141:0.002', '0.0032:-0.0166:0.0014', '0.0006:0.0081:0.002', '0.0043:0.0047:0.0035']['0:3:2', '2:3:2']
['0.0096:0.0022:0.0078', '0.0126:0.0031:0.0018', '0.0046:0.0107:0.0002', '0.0012:0.0106:0.007', '0.0048:0.0053:0.0056', '0.0001:-0.0141:0.002', '0.0032:-0.0166:0.0014', '0.0006:0.0081:0.002', '0.0043:0.0047:0.0035', '0.0026:-0.0028:0.0029']['2:3:2', '2:1:2']
['0.0126:0.0031:0.0018', '0.0046:0.0107:0.0002', '0.0012:0.0106:0.007', '0.0048:0.0053:0.0056', '0.0001:-0.0141:0.002', '0.0032:-0.0166:0.0014', '0.0006:0.0081:0.002', '0.0043:0.0047:0.0035', '0.0026:-0.0028:0.0029', '0.0013:-0.0142:0.009']['2:1:2', '2:3:1']
['0.0046:0.0107:0.0002', '0.0012:0.0106:0.007', '0.0048:0.0053:0.0056', '0.0001:-0.0141:0.002', '0.0032:-0.0166:0.0014', '0.0006:0.0081:0.002', '0.0043:0.0047:0.0035', '0.0026:-0.0028:0.0029', '0.0013:-0.0142:0.009', '0.0026:-0.0127:0.0034']['2:3:1', '2:-1:2']
['0.0012:0.0106:0.007', '0.0048:0.0053:0.0056', '0.0001:-0.0141:0.002', '0.0032:-0.0166:0.0014', '0.0006:0.0081:0.002', '0.0043:0.0047:0.0035', '0.0026:-0.0028:0.0029', '0.0013:-0.0142:0.009', '0.0026:-0.0127:0.0034', '0.0007:0.0225:0.0032']['2:-1:2', '2:-3:1']
['0.0048:0.0053:0.0056', '0.0001:-0.0141:0.002', '0.0032:-0.0166:0.0014', '0.0006:0.0081:0.002', '0.0043:0.0047:0.0035', '0.0026:-0.0028:0.0029', '0.0013:-0.0142:0.009', '0.0026:-0.0127:0.0034', '0.0007:0.0225:0.0032', '0.0039:0.0042:0.0097']['2:-3:1', '1:3:1']
['0.0001:-0.0141:0.002', '0.0032:-0.0166:0.0014', '0.0006:0.0081:0.002', '0.0043:0.0047:0.0035', '0.0026:-0.0028:0.0029', '0.0013:-0.0142:0.009', '0.0026:-0.0127:0.0034', '0.0007:0.0225:0.0032', '0.0039:0.0042:0.0097', '0.0106:-0.0034:0.0011']['1:3:1', '2:-3:2']
['0.0032:-0.0166:0.0014', '0.0006:0.0081:0.002', '0.0043:0.0047:0.0035', '0.0026:-0.0028:0.0029', '0.0013:-0.0142:0.009', '0.0026:-0.0127:0.0034', '0.0007:0.0225:0.0032', '0.0039:0.0042:0.0097', '0.0106:-0.0034:0.0011', '0.0187:0.0292:0.0235']['2:-3:2', '2:-3:2']
['0.0006:0.0081:0.002', '0.0043:0.0047:0.0035', '0.0026:-0.0028:0.0029', '0.0013:-0.0142:0.009', '0.0026:-0.0127:0.0034', '0.0007:0.0225:0.0032', '0.0039:0.0042:0.0097', '0.0106:-0.0034:0.0011', '0.0187:0.0292:0.0235', '0.0011:0.0197:0.0017']['2:-3:2', '2:-3:2']
['0.0043:0.0047:0.0035', '0.0026:-0.0028:0.0029', '0.0013:-0.0142:0.009', '0.0026:-0.0127:0.0034', '0.0007:0.0225:0.0032', '0.0039:0.0042:0.0097', '0.0106:-0.0034:0.0011', '0.0187:0.0292:0.0235', '0.0011:0.0197:0.0017', '0.0095:0.0135:0.0045']['2:-3:2', '2:-3:2']
['0.0026:-0.0028:0.0029', '0.0013:-0.0142:0.009', '0.0026:-0.0127:0.0034', '0.0007:0.0225:0.0032', '0.0039:0.0042:0.0097', '0.0106:-0.0034:0.0011', '0.0187:0.0292:0.0235', '0.0011:0.0197:0.0017', '0.0095:0.0135:0.0045', '0.0047:-0.0158:0.0124']['2:-3:2', '2:-3:1']
['0.0013:-0.0142:0.009', '0.0026:-0.0127:0.0034', '0.0007:0.0225:0.0032', '0.0039:0.0042:0.0097', '0.0106:-0.0034:0.0011', '0.0187:0.0292:0.0235', '0.0011:0.0197:0.0017', '0.0095:0.0135:0.0045', '0.0047:-0.0158:0.0124', '0.0051:0.0001:0.0075']['2:-3:1', '2:2:2']
['0.0026:-0.0127:0.0034', '0.0007:0.0225:0.0032', '0.0039:0.0042:0.0097', '0.0106:-0.0034:0.0011', '0.0187:0.0292:0.0235', '0.0011:0.0197:0.0017', '0.0095:0.0135:0.0045', '0.0047:-0.0158:0.0124', '0.0051:0.0001:0.0075', '0.0031:0.0098:0.0012']['2:2:2', '2:-1:2']
['0.0007:0.0225:0.0032', '0.0039:0.0042:0.0097', '0.0106:-0.0034:0.0011', '0.0187:0.0292:0.0235', '0.0011:0.0197:0.0017', '0.0095:0.0135:0.0045', '0.0047:-0.0158:0.0124', '0.0051:0.0001:0.0075', '0.0031:0.0098:0.0012', '0.0022:0.0032:0.0106']['2:-1:2', '2:3:1']
['0.0039:0.0042:0.0097', '0.0106:-0.0034:0.0011', '0.0187:0.0292:0.0235', '0.0011:0.0197:0.0017', '0.0095:0.0135:0.0045', '0.0047:-0.0158:0.0124', '0.0051:0.0001:0.0075', '0.0031:0.0098:0.0012', '0.0022:0.0032:0.0106', '0.0014:0.0166:0.0004']['2:3:1', '2:1:2']
['0.0106:-0.0034:0.0011', '0.0187:0.0292:0.0235', '0.0011:0.0197:0.0017', '0.0095:0.0135:0.0045', '0.0047:-0.0158:0.0124', '0.0051:0.0001:0.0075', '0.0031:0.0098:0.0012', '0.0022:0.0032:0.0106', '0.0014:0.0166:0.0004', '0.0063:0.0022:0.0049']['2:1:2', '1:3:2']
['0.0187:0.0292:0.0235', '0.0011:0.0197:0.0017', '0.0095:0.0135:0.0045', '0.0047:-0.0158:0.0124', '0.0051:0.0001:0.0075', '0.0031:0.0098:0.0012', '0.0022:0.0032:0.0106', '0.0014:0.0166:0.0004', '0.0063:0.0022:0.0049', '0.0004:-0.0142:0.0036']['1:3:2', '2:3:1']
['0.0011:0.0197:0.0017', '0.0095:0.0135:0.0045', '0.0047:-0.0158:0.0124', '0.0051:0.0001:0.0075', '0.0031:0.0098:0.0012', '0.0022:0.0032:0.0106', '0.0014:0.0166:0.0004', '0.0063:0.0022:0.0049', '0.0004:-0.0142:0.0036', '0.0025:-0.0135:0.0015']['2:3:1', '1:-3:2']
['0.0095:0.0135:0.0045', '0.0047:-0.0158:0.0124', '0.0051:0.0001:0.0075', '0.0031:0.0098:0.0012', '0.0022:0.0032:0.0106', '0.0014:0.0166:0.0004', '0.0063:0.0022:0.0049', '0.0004:-0.0142:0.0036', '0.0025:-0.0135:0.0015', '0.0029:0.0077:0.0055']['1:-3:2', '1:-3:2']
['0.0047:-0.0158:0.0124', '0.0051:0.0001:0.0075', '0.0031:0.0098:0.0012', '0.0022:0.0032:0.0106', '0.0014:0.0166:0.0004', '0.0063:0.0022:0.0049', '0.0004:-0.0142:0.0036', '0.0025:-0.0135:0.0015', '0.0029:0.0077:0.0055', '0.0002:0.0111:0.0049']['1:-3:2', '0:3:2']
['0.0051:0.0001:0.0075', '0.0031:0.0098:0.0012', '0.0022:0.0032:0.0106', '0.0014:0.0166:0.0004', '0.0063:0.0022:0.0049', '0.0004:-0.0142:0.0036', '0.0025:-0.0135:0.0015', '0.0029:0.0077:0.0055', '0.0002:0.0111:0.0049', '0.002:0.008:0.0044']['0:3:2', '1:-3:2']
['0.0031:0.0098:0.0012', '0.0022:0.0032:0.0106', '0.0014:0.0166:0.0004', '0.0063:0.0022:0.0049', '0.0004:-0.0142:0.0036', '0.0025:-0.0135:0.0015', '0.0029:0.0077:0.0055', '0.0002:0.0111:0.0049', '0.002:0.008:0.0044', '0.0055:0.0003:0.007']['1:-3:2', '2:2:2']
['0.0022:0.0032:0.0106', '0.0014:0.0166:0.0004', '0.0063:0.0022:0.0049', '0.0004:-0.0142:0.0036', '0.0025:-0.0135:0.0015', '0.0029:0.0077:0.0055', '0.0002:0.0111:0.0049', '0.002:0.008:0.0044', '0.0055:0.0003:0.007', '0.025:0.0319:0.0015']['2:2:2', '1:-3:2']
['0.0014:0.0166:0.0004', '0.0063:0.0022:0.0049', '0.0004:-0.0142:0.0036', '0.0025:-0.0135:0.0015', '0.0029:0.0077:0.0055', '0.0002:0.0111:0.0049', '0.002:0.008:0.0044', '0.0055:0.0003:0.007', '0.025:0.0319:0.0015', '0.0124:-0.0016:0.0035']['1:-3:2', '0:3:0']
['0.0063:0.0022:0.0049', '0.0004:-0.0142:0.0036', '0.0025:-0.0135:0.0015', '0.0029:0.0077:0.0055', '0.0002:0.0111:0.0049', '0.002:0.008:0.0044', '0.0055:0.0003:0.007', '0.025:0.0319:0.0015', '0.0124:-0.0016:0.0035', '0.0028:-0.013:0.0018']['0:3:0', '1:3:1']
['0.0004:-0.0142:0.0036', '0.0025:-0.0135:0.0015', '0.0029:0.0077:0.0055', '0.0002:0.0111:0.0049', '0.002:0.008:0.0044', '0.0055:0.0003:0.007', '0.025:0.0319:0.0015', '0.0124:-0.0016:0.0035', '0.0028:-0.013:0.0018', '0.0007:0.0113:0.0016']['1:3:1', '1:-3:0']
['0.0025:-0.0135:0.0015', '0.0029:0.0077:0.0055', '0.0002:0.0111:0.0049', '0.002:0.008:0.0044', '0.0055:0.0003:0.007', '0.025:0.0319:0.0015', '0.0124:-0.0016:0.0035', '0.0028:-0.013:0.0018', '0.0007:0.0113:0.0016', '0.0036:-0.0116:0.0042']['1:-3:0', '2:-1:2']
['0.0029:0.0077:0.0055', '0.0002:0.0111:0.0049', '0.002:0.008:0.0044', '0.0055:0.0003:0.007', '0.025:0.0319:0.0015', '0.0124:-0.0016:0.0035', '0.0028:-0.013:0.0018', '0.0007:0.0113:0.0016', '0.0036:-0.0116:0.0042', '0.0142:-0.0263:0.0051']['2:-1:2', '2:-3:0']
['0.0002:0.0111:0.0049', '0.002:0.008:0.0044', '0.0055:0.0003:0.007', '0.025:0.0319:0.0015', '0.0124:-0.0016:0.0035', '0.0028:-0.013:0.0018', '0.0007:0.0113:0.0016', '0.0036:-0.0116:0.0042', '0.0142:-0.0263:0.0051', '0.0087:-0.0044:0.0052']['2:-3:0', '2:3:1']
['0.002:0.008:0.0044', '0.0055:0.0003:0.007', '0.025:0.0319:0.0015', '0.0124:-0.0016:0.0035', '0.0028:-0.013:0.0018', '0.0007:0.0113:0.0016', '0.0036:-0.0116:0.0042', '0.0142:-0.0263:0.0051', '0.0087:-0.0044:0.0052', '0.0057:-0.0093:0.003']['2:3:1', '1:-3:1']
['0.0055:0.0003:0.007', '0.025:0.0319:0.0015', '0.0124:-0.0016:0.0035', '0.0028:-0.013:0.0018', '0.0007:0.0113:0.0016', '0.0036:-0.0116:0.0042', '0.0142:-0.0263:0.0051', '0.0087:-0.0044:0.0052', '0.0057:-0.0093:0.003', '0.0074:-0.0123:0.0012']['1:-3:1', '2:-3:2']
['0.025:0.0319:0.0015', '0.0124:-0.0016:0.0035', '0.0028:-0.013:0.0018', '0.0007:0.0113:0.0016', '0.0036:-0.0116:0.0042', '0.0142:-0.0263:0.0051', '0.0087:-0.0044:0.0052', '0.0057:-0.0093:0.003', '0.0074:-0.0123:0.0012', '0.0176:0.0024:0.0068']['2:-3:2', '2:-3:1']
['0.0124:-0.0016:0.0035', '0.0028:-0.013:0.0018', '0.0007:0.0113:0.0016', '0.0036:-0.0116:0.0042', '0.0142:-0.0263:0.0051', '0.0087:-0.0044:0.0052', '0.0057:-0.0093:0.003', '0.0074:-0.0123:0.0012', '0.0176:0.0024:0.0068', '0.0054:-0.0002:0.0039']['2:-3:1', '2:3:1']
['0.0028:-0.013:0.0018', '0.0007:0.0113:0.0016', '0.0036:-0.0116:0.0042', '0.0142:-0.0263:0.0051', '0.0087:-0.0044:0.0052', '0.0057:-0.0093:0.003', '0.0074:-0.0123:0.0012', '0.0176:0.0024:0.0068', '0.0054:-0.0002:0.0039', '0.003:0.0144:0.0004']['2:3:1', '0:-1:2']
['0.0007:0.0113:0.0016', '0.0036:-0.0116:0.0042', '0.0142:-0.0263:0.0051', '0.0087:-0.0044:0.0052', '0.0057:-0.0093:0.003', '0.0074:-0.0123:0.0012', '0.0176:0.0024:0.0068', '0.0054:-0.0002:0.0039', '0.003:0.0144:0.0004', '0.0139:0.0014:0.003']['0:-1:2', '1:3:2']
['0.0036:-0.0116:0.0042', '0.0142:-0.0263:0.0051', '0.0087:-0.0044:0.0052', '0.0057:-0.0093:0.003', '0.0074:-0.0123:0.0012', '0.0176:0.0024:0.0068', '0.0054:-0.0002:0.0039', '0.003:0.0144:0.0004', '0.0139:0.0014:0.003', '0.0018:0.0046:0.0076']['1:3:2', '2:3:1']
['0.0142:-0.0263:0.0051', '0.0087:-0.0044:0.0052', '0.0057:-0.0093:0.003', '0.0074:-0.0123:0.0012', '0.0176:0.0024:0.0068', '0.0054:-0.0002:0.0039', '0.003:0.0144:0.0004', '0.0139:0.0014:0.003', '0.0018:0.0046:0.0076', '0.0044:0.0128:0.0013']['2:3:1', '1:2:2']
['0.0087:-0.0044:0.0052', '0.0057:-0.0093:0.003', '0.0074:-0.0123:0.0012', '0.0176:0.0024:0.0068', '0.0054:-0.0002:0.0039', '0.003:0.0144:0.0004', '0.0139:0.0014:0.003', '0.0018:0.0046:0.0076', '0.0044:0.0128:0.0013', '0.0015:-0.0184:0.0041']['1:2:2', '2:1:2']
['0.0057:-0.0093:0.003', '0.0074:-0.0123:0.0012', '0.0176:0.0024:0.0068', '0.0054:-0.0002:0.0039', '0.003:0.0144:0.0004', '0.0139:0.0014:0.003', '0.0018:0.0046:0.0076', '0.0044:0.0128:0.0013', '0.0015:-0.0184:0.0041', '0.0014:-0.0125:0.0053']['2:1:2', '2:-3:2']
['0.0074:-0.0123:0.0012', '0.0176:0.0024:0.0068', '0.0054:-0.0002:0.0039', '0.003:0.0144:0.0004', '0.0139:0.0014:0.003', '0.0018:0.0046:0.0076', '0.0044:0.0128:0.0013', '0.0015:-0.0184:0.0041', '0.0014:-0.0125:0.0053', '0.0002:0.0121:0.003']['2:-3:2', '2:2:2']
['0.0176:0.0024:0.0068', '0.0054:-0.0002:0.0039', '0.003:0.0144:0.0004', '0.0139:0.0014:0.003', '0.0018:0.0046:0.0076', '0.0044:0.0128:0.0013', '0.0015:-0.0184:0.0041', '0.0014:-0.0125:0.0053', '0.0002:0.0121:0.003', '0.0007:-0.012:0.0024']['2:2:2', '2:-2:1']
